,serial_number,capacity_bytes,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_9_raw,smart_193_raw,smart_194_raw,smart_241_raw,smart_242_raw
2393,Z3016MTZ,4.00079E+12,0,0,0,0,0,0,40351,49084,26,33680659771,4.32153E+11
22207,Z3059YMB,4.00079E+12,1,1928,3,0,16,16,24527,123855,21,27345269816,1.11573E+11
16903,Z302S94S,4.00079E+12,0,0,0,0,0,0,27039,11999,24,50541256040,1.06216E+11
23478,Z304JLE2,4.00079E+12,1,0,0,0,8,8,26086,7987,22,48469747000,1.13753E+11
5721,S300Z4K2,4.00079E+12,0,0,0,0,0,0,29211,157517,20,45588845584,1.22494E+11
13966,Z3053JNA,4.00079E+12,1,0,0,0,0,0,23016,9934,27,40948794232,1.11394E+11
17840,S300ZPC2,4.00079E+12,0,0,0,0,0,0,28536,35715,25,52599767456,1.13993E+11
22279,Z3059YMB,4.00079E+12,1,1928,3,0,16,16,24503,123854,21,27342970768,1.11434E+11
7467,Z304JGAB,4.00079E+12,0,0,0,0,0,0,25499,13901,23,44521200680,1.15285E+11
23558,Z304JLE2,4.00079E+12,1,0,0,0,0,0,26062,7987,22,48467521616,1.13591E+11
13693,Z305K1V2,4.00079E+12,0,0,0,0,0,0,22899,55869,21,38272564000,91912496314
8158,Z3029Z04,4.00079E+12,0,0,0,0,0,0,32020,54026,21,53116967376,1.08196E+11
2054,Z305GXLH,4.00079E+12,0,0,0,0,0,0,23020,3924,20,42515545416,1.15999E+11
14679,S301NH6F,4.00079E+12,0,0,0,0,0,0,26185,7971,24,46945822400,1.02767E+11
20100,Z302B0BJ,4.00079E+12,0,0,0,0,0,0,32007,56528,23,54757418424,1.22877E+11
5348,S300WDLE,4.00079E+12,1,0,0,0,0,0,28229,136930,20,42734869792,1.08792E+11
7817,Z304HWKW,4.00079E+12,1,0,7,0,24,24,25516,15170,21,43729720752,1.14407E+11
12602,Z304KESY,4.00079E+12,1,0,11,0,24,24,26189,7825,22,47856992920,1.1496E+11
17209,S301GME2,4.00079E+12,1,0,0,0,0,0,27502,140816,22,25775030276,2.96565E+11
5358,S300WDLE,4.00079E+12,1,0,0,0,0,0,28204,136930,20,42710056752,1.08666E+11
13475,S300WDGP,4.00079E+12,0,0,0,0,0,0,28227,135791,21,44260031760,1.07584E+11
7831,Z304HWKW,4.00079E+12,1,0,2,0,8,8,25491,15170,22,43705348632,1.14282E+11
19249,S300Z3QK,4.00079E+12,0,0,0,0,0,0,29646,43484,23,51915163448,88616679198
12627,Z304KESY,4.00079E+12,1,0,10,0,24,24,26165,7825,22,47851322184,1.14495E+11
18191,Z305EV7K,4.00079E+12,0,0,0,0,0,0,23018,4282,22,42744774176,1.14609E+11
17238,S301GME2,4.00079E+12,1,0,0,0,0,0,27478,140816,22,25773353970,2.96535E+11
14210,Z302D66Z,4.00079E+12,0,0,0,0,0,0,32014,50753,19,57839392608,1.09071E+11
5358,S300WDLE,4.00079E+12,1,0,0,0,0,0,28180,136930,20,42668464944,1.08478E+11
10607,Z304GM6L,4.00079E+12,0,0,0,0,0,0,26204,4813,22,47846530896,1.37246E+11
7831,Z304HWKW,4.00079E+12,1,0,0,0,0,0,25468,15170,22,43677245648,1.14123E+11
11504,Z3015HQ8,4.00079E+12,0,0,0,0,0,0,33094,103262,25,26020529393,2.19947E+11
12627,Z304KESY,4.00079E+12,1,0,10,0,24,24,26141,7825,22,47845197376,1.1402E+11
481,Z302A05P,4.00079E+12,0,0,0,0,0,0,32011,56421,24,54452416496,1.31455E+11
17237,S301GME2,4.00079E+12,1,0,0,0,0,0,27453,140099,22,25772526749,2.96502E+11
17470,Z304L9BT,4.00079E+12,0,0,0,0,0,0,25474,14772,21,45806947736,99172188634
5359,S300WDLE,4.00079E+12,1,0,0,0,0,0,28156,136930,20,42643425192,1.08337E+11
11806,Z302BRRA,4.00079E+12,0,0,0,4,0,0,32357,33652,30,24271367425,2.2063E+11
7832,Z304HWKW,4.00079E+12,1,0,0,0,0,0,25443,15170,22,43659830632,1.14014E+11
303,Z304HSY2,4.00079E+12,0,0,0,0,0,0,25207,5216,20,43621088488,1.10174E+11
12628,Z304KESY,4.00079E+12,1,0,7,0,24,24,26116,7825,22,47840167784,1.13529E+11
22926,S300Z5FE,4.00079E+12,0,0,0,0,0,0,28150,49433,26,48777004800,1.0822E+11
17238,S301GME2,4.00079E+12,1,0,0,0,0,0,27430,138935,22,25772421764,2.96467E+11
3463,S300YC6W,4.00079E+12,0,0,0,0,0,0,28540,38722,25,54565476496,1.00307E+11
5396,S300WDLE,4.00079E+12,1,0,0,0,0,0,28132,136930,20,42621128608,1.08208E+11
9216,Z305K1WP,4.00079E+12,0,0,0,0,0,0,22826,50739,25,35559843232,86914127773
7894,Z304HWKW,4.00079E+12,1,0,0,0,0,0,25420,15170,22,43646400088,1.13934E+11
5988,S300Z64E,4.00079E+12,0,0,0,0,0,0,29194,165482,20,45310950392,1.08161E+11
12740,Z304KESY,4.00079E+12,1,0,5,0,24,24,26093,7824,22,47832662928,1.12733E+11
15349,Z305GW19,4.00079E+12,0,0,0,0,0,0,22851,53149,29,36371285400,1.00835E+11
17389,S301GME2,4.00079E+12,1,0,0,0,0,0,27406,137756,22,25772317031,2.96434E+11
14743,Z302SYQ3,4.00079E+12,0,0,0,0,0,0,26596,12429,32,48883581480,1.06688E+11
5419,S300WDLE,4.00079E+12,1,0,0,0,0,0,28108,136930,20,42597099320,1.08072E+11
12156,Z302T8K1,4.00079E+12,0,0,0,0,0,0,26863,11696,34,50279764872,98788390562
7930,Z304HWKW,4.00079E+12,1,0,0,0,0,0,25395,15170,22,43631454888,1.13825E+11
19536,Z3025KZ0,4.00079E+12,0,0,0,0,0,0,34227,17845,22,24157918579,1.75472E+11
12816,Z304KESY,4.00079E+12,1,0,1,0,24,24,26069,7824,22,47820299376,1.1202E+11
21958,Z305B6YP,4.00079E+12,0,0,1,0,0,0,23842,9439,24,43090056552,1.11908E+11
17479,S301GME2,4.00079E+12,1,0,0,0,0,0,27382,136611,22,25772212163,2.96398E+11
4562,Z302G176,4.00079E+12,0,0,0,0,0,0,30341,36683,17,56052080352,95442699765
5446,S300WDLE,4.00079E+12,1,0,0,0,0,0,28086,136930,20,42562686632,1.07911E+11
2929,Z304LA88,4.00079E+12,0,0,0,0,0,0,25179,10089,22,45387851888,1.04235E+11
7968,Z304HWKW,4.00079E+12,1,0,0,0,0,0,25368,15169,22,43604392712,1.13671E+11
23873,Z304LBDP,4.00079E+12,0,0,0,0,0,0,25209,6088,22,42417915816,1.10588E+11
12876,Z304KESY,4.00079E+12,1,0,1,0,24,24,26042,7824,22,47801011216,1.11838E+11
17939,Z300ZK20,4.00079E+12,0,0,0,0,0,0,34420,25387,29,25545462424,2.50434E+11
17567,S301GME2,4.00079E+12,1,0,0,0,0,0,27354,135657,22,25772090366,2.96332E+11
9333,Z305FQ63,4.00079E+12,0,0,0,0,0,0,23011,3771,20,41392691216,1.10642E+11
5446,S300WDLE,4.00079E+12,1,0,0,0,0,0,28061,136930,20,42536070112,1.0777E+11
21935,Z302B0X7,4.00079E+12,0,0,0,0,0,0,32017,55520,20,52455623104,1.22792E+11
7968,Z304HWKW,4.00079E+12,1,0,0,0,0,0,25344,15169,22,43579548496,1.13531E+11
20590,Z305GC18,4.00079E+12,0,0,0,0,0,0,23022,3847,22,40919082184,1.17778E+11
12876,Z304KESY,4.00079E+12,1,0,1,0,24,24,26017,7824,22,47774640712,1.11731E+11
14850,Z305K24R,4.00079E+12,0,0,0,0,0,0,22371,2908,24,39695535024,1.15811E+11
17567,S301GME2,4.00079E+12,1,0,0,0,0,0,27331,134508,22,25771985480,2.96296E+11
21195,S300Z5CX,4.00079E+12,0,0,0,0,0,0,28130,49262,23,51128898080,1.21029E+11
5473,S300WDLE,4.00079E+12,1,0,0,0,0,0,28038,136930,19,42512189416,1.0758E+11
22829,Z304JL3L,4.00079E+12,0,0,0,0,0,0,25165,10066,17,45905799688,1.04713E+11
7998,Z304HWKW,4.00079E+12,1,0,0,0,0,0,25321,15169,22,43563490024,1.13366E+11
11725,Z3023WL7,4.00079E+12,0,0,0,0,0,0,33888,109053,24,29150187483,2.2915E+11
12918,Z304KESY,4.00079E+12,1,0,1,0,24,24,25994,7824,22,47750018816,1.11572E+11
6309,Z305CXS7,4.00079E+12,0,0,0,0,0,0,23021,3631,22,41421939000,1.09684E+11
17621,S301GME2,4.00079E+12,1,0,0,0,0,0,27307,133359,22,25771880612,2.96261E+11
11857,Z3010K76,4.00079E+12,0,0,0,0,0,0,34424,24668,25,25391327511,2.50473E+11
5477,S300WDLE,4.00079E+12,1,0,0,0,0,0,28013,136930,20,42480592072,1.07381E+11
8776,Z3016NT9,4.00079E+12,0,0,0,2,0,0,40320,101900,28,28491904429,3.57682E+11
8004,Z304HWKW,4.00079E+12,1,0,0,0,0,0,25296,15169,22,43547829936,1.13205E+11
23197,S300Z6VT,4.00079E+12,0,0,0,0,0,0,29645,38845,19,52912379600,1.13361E+11
12916,Z304KESY,4.00079E+12,1,0,1,0,24,24,25970,7824,22,47732403544,1.11421E+11
389,Z305B6SW,4.00079E+12,0,0,0,0,0,0,23842,9702,24,43393715136,1.12374E+11
17620,S301GME2,4.00079E+12,1,0,0,0,0,0,27282,132139,22,25771772450,2.96228E+11
12638,S300WDXE,4.00079E+12,0,0,0,0,0,0,28179,34007,24,52868832120,1.06913E+11
12965,Z305K27V,4.00079E+12,0,0,0,0,0,0,22851,56004,23,38857639416,1.15668E+11
16428,Z3048D59,4.00079E+12,0,0,0,0,0,0,23185,9034,28,40137378064,1.09057E+11
2683,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26788,155827,30,22988060433,2.6666E+11
18067,S300Z3QA,4.00079E+12,1,0,20,0,8,8,29166,167936,22,45969544928,1.29976E+11
2683,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26763,155062,29,22986630106,2.66629E+11
10681,Z305D5SE,4.00079E+12,0,0,0,0,0,0,23480,2783,31,42813448920,96009729716
18066,S300Z3QA,4.00079E+12,1,0,2,0,0,0,29142,167936,22,45941590792,1.29765E+11
12671,S301GPEV,4.00079E+12,0,0,0,0,0,0,25498,14029,23,43762583888,1.02882E+11
2684,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26739,153812,29,22986525103,2.66598E+11
11755,S301NXN1,4.00079E+12,0,0,0,0,0,0,25658,9866,22,45426504704,1.09556E+11
18067,S300Z3QA,4.00079E+12,1,0,2,0,0,0,29118,167936,22,45916618360,1.29537E+11
4818,S300XRHY,4.00079E+12,0,0,0,0,0,0,32454,22477,25,24680625178,2.04746E+11
2705,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26716,152577,29,22986420316,2.66569E+11
634,S301PQ3X,4.00079E+12,0,0,0,0,0,0,24842,110782,22,29170604152,1.16126E+11
18230,S300Z3QA,4.00079E+12,1,0,2,0,0,0,29094,167936,22,45889520384,1.29432E+11
8014,Z30271TN,4.00079E+12,0,0,0,0,0,0,31992,52672,22,53965464048,90595961161
2718,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26691,151265,29,22986312001,2.66538E+11
3933,Z302SQ1L,4.00079E+12,0,0,0,0,0,0,27287,18981,22,50937891472,1.12384E+11
18325,S300Z3QA,4.00079E+12,1,0,2,0,0,0,29070,167936,22,45866875320,1.29271E+11
9297,S300XBCD,4.00079E+12,0,0,0,0,0,0,28202,123711,22,43472907208,1.08364E+11
2732,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26664,149952,29,22986193579,2.66506E+11
1691,Z305GW6S,4.00079E+12,0,0,0,0,0,0,22995,3845,31,41729559160,1.21633E+11
18417,S300Z3QA,4.00079E+12,1,0,2,0,0,0,29048,167934,22,45846688600,1.29133E+11
23782,S300Z7GS,4.00079E+12,0,0,0,0,0,0,29622,41456,24,52182233664,1.00008E+11
2732,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26640,149465,29,22986088558,2.6635E+11
16446,Z306HXZQ,4.00079E+12,0,0,0,0,0,0,10280,196,33,15573544768,84301670321
18417,S300Z3QA,4.00079E+12,1,0,2,0,0,0,29023,167934,22,45821756248,1.28999E+11
1663,Z302E67K,4.00079E+12,0,0,0,1,0,0,31976,52964,20,25422885854,1.86057E+11
2742,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26616,148774,29,22985980288,2.66291E+11
925,S30115VX,4.00079E+12,0,0,0,0,0,0,30318,36593,19,56029006384,1.15951E+11
18477,S300Z3QA,4.00079E+12,1,0,2,0,0,0,28999,167934,22,45782691648,1.28816E+11
5303,Z3040S30,4.00079E+12,0,0,0,0,0,0,25450,16384,22,44919164280,1.0165E+11
2745,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26592,147488,29,22985875438,2.66262E+11
15670,S300Z6WG,4.00079E+12,0,0,0,0,0,0,28119,48373,19,51409597608,1.11125E+11
18478,S300Z3QA,4.00079E+12,1,0,2,0,0,0,28976,167934,22,45747707184,1.28615E+11
6970,Z304RP7C,4.00079E+12,0,0,0,0,0,0,22827,52567,25,37018270504,96036214569
2745,Z303HSBW,4.00079E+12,1,0,0,2,0,0,26568,146296,29,22985770597,2.66233E+11
49,W3015JSX,4.00079E+12,0,0,0,0,0,0,16413,740,33,22798917088,1.01906E+11
18480,S300Z3QA,4.00079E+12,1,0,2,0,0,0,28951,167934,22,45716560448,1.28417E+11
18210,Z302BSYY,4.00079E+12,0,0,0,0,0,0,28133,50405,22,48531902664,1.16183E+11
153,Z305APCP,4.00079E+12,0,0,0,0,0,0,24503,33562,22,42950332480,1.19857E+11
23275,Z3029GCJ,4.00079E+12,0,0,0,0,0,0,31969,55461,19,54778713856,1.00651E+11
7365,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23795,8708,23,44720926184,1.2435E+11
20705,S30116JR,4.00079E+12,1,1216,52,0,8,8,30287,35770,20,53941730016,1.1659E+11
7366,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23771,8708,23,44707417264,1.242E+11
5776,Z304VSZJ,4.00079E+12,0,0,0,0,0,0,23792,6433,20,43524204192,1.40341E+11
20706,S30116JR,4.00079E+12,1,128,15,0,0,0,30263,35767,20,53913657120,1.16466E+11
20210,Z305KBF5,4.00079E+12,0,0,0,0,0,0,22827,57925,25,37645088392,89014171365
7426,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23747,8708,22,44689158536,1.24078E+11
20544,Z304JHVD,4.00079E+12,0,0,0,0,0,0,25117,11218,23,45752890944,1.21955E+11
20877,S30116JR,4.00079E+12,1,0,10,0,0,0,30239,35766,20,53890583432,1.16328E+11
9221,S300XDH8,4.00079E+12,0,0,0,0,0,0,33442,6583,23,23424958396,1.80159E+11
7459,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23723,8708,23,44676334776,1.23975E+11
6544,Z302A2RX,4.00079E+12,0,0,1,0,0,0,28630,38958,23,53648566720,96817949233
8081,S30116JR,4.00079E+12,1,0,10,0,0,0,30215,35766,20,53868483624,1.16232E+11
14329,S301K1MT,4.00079E+12,0,0,0,0,0,0,25629,10810,24,46628262824,98364592731
7495,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23695,8705,22,44649912216,1.23868E+11
17260,Z300ZTSF,4.00079E+12,0,0,0,0,0,0,34493,83651,23,26006975327,1.51946E+11
8119,S30116JR,4.00079E+12,1,0,10,0,0,0,30192,35765,20,53846285848,1.16081E+11
6594,Z304HT0S,4.00079E+12,0,0,0,0,0,0,25114,12364,23,44816037560,89198867150
7495,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23671,8705,22,44630141016,1.2379E+11
9575,Z3052WSZ,4.00079E+12,0,0,0,0,0,0,23792,8994,21,44255764528,1.1454E+11
8119,S30116JR,4.00079E+12,1,0,10,0,0,0,30168,35765,20,53812542512,1.15961E+11
3852,Z302598T,4.00079E+12,0,0,0,0,0,0,34734,33549,29,23794306640,1.8175E+11
7526,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23647,8705,22,44611239608,1.23651E+11
20198,Z302AKVC,4.00079E+12,0,0,0,0,0,0,31972,54046,22,53186708160,1.18767E+11
8149,S30116JR,4.00079E+12,1,0,10,0,0,0,30144,35765,20,53799304384,1.15797E+11
17613,Z304KCW1,4.00079E+12,0,0,0,0,0,0,25117,11624,22,45732981200,96650285370
7530,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23623,8705,22,44593551120,1.23518E+11
11052,Z305D2MN,4.00079E+12,0,0,0,0,0,0,23409,3224,29,43306435312,1.15454E+11
21164,S30116JR,4.00079E+12,1,0,10,0,0,0,30120,35765,20,53772371520,1.15667E+11
5135,Z305GWMN,4.00079E+12,0,0,0,0,0,0,22802,53215,28,37158678904,97389408546
7530,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23599,8705,22,44582753496,1.23385E+11
9607,Z305D6F8,4.00079E+12,0,0,0,0,0,0,23162,9815,26,39785594040,1.24925E+11
21165,S30116JR,4.00079E+12,1,0,10,0,0,0,30096,35765,20,53756817952,1.15545E+11
21905,Z303R489,4.00079E+12,0,0,0,0,0,0,28374,59566,27,20016098703,1.88271E+11
7531,Z305B8DE,4.00079E+12,1,0,16,0,0,0,23575,8705,22,44565165296,1.23223E+11
19822,S300Z4NB,4.00079E+12,0,0,0,0,0,0,27223,20489,27,51654937912,1.13756E+11
21167,S30116JR,4.00079E+12,1,0,10,0,0,0,30072,35765,20,53739820776,1.15447E+11
11561,Z3016F0K,4.00079E+12,0,0,0,0,0,0,40107,46079,24,29072697750,2.35749E+11
3513,Z305L4TQ,4.00079E+12,0,0,0,0,0,0,22273,4226,23,38895686016,90517694481
11063,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25944,6901,23,48676237535,1.11733E+11
11117,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25920,6901,23,48666406967,1.11622E+11
4019,Z305GX2J,4.00079E+12,0,0,0,0,0,0,22274,4213,26,38304690344,95419384291
11169,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25892,6899,23,48646632335,1.11475E+11
11296,S301ERZJ,4.00079E+12,0,0,0,0,0,0,25589,5724,23,48412539952,1.37832E+11
11168,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25868,6899,23,48634296383,1.1135E+11
5433,Z304LBBT,4.00079E+12,0,0,0,0,0,0,25378,14529,19,45215497728,89643165593
11208,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25845,6899,23,48615640887,1.11188E+11
5191,Z3015H44,4.00079E+12,0,0,0,0,0,0,27121,63324,30,16742303312,1.09727E+11
11218,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25820,6899,23,48592332583,1.11039E+11
17473,Z302SXH9,4.00079E+12,0,0,0,0,0,0,27196,17046,19,50864851352,1.0868E+11
11219,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25796,6899,23,48574046655,1.10908E+11
24520,Z3016V0V,4.00079E+12,0,0,0,2,0,0,40231,41769,25,34082056919,4.15489E+11
11220,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25773,6899,23,48556191151,1.10819E+11
19790,Z304K0AS,4.00079E+12,0,0,0,0,0,0,26125,6268,20,49247720016,1.32139E+11
11219,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25749,6899,23,48527953047,1.10727E+11
21175,Z30587HE,4.00079E+12,0,0,0,0,0,0,23743,8785,22,44415649048,83721903008
11219,S300ZRQS,4.00079E+12,1,0,0,0,0,0,25724,6899,23,48504898495,1.10596E+11
7455,Z304JM91,4.00079E+12,0,0,0,0,0,0,25112,5547,23,44695052456,1.27517E+11
12056,Z3016P6G,4.00079E+12,0,0,0,1,0,0,40203,67330,23,28680842130,2.60206E+11
12139,Z300ZTB1,4.00079E+12,0,0,0,0,0,0,40700,79669,23,30980901618,2.73797E+11
12948,Z304JMYN,4.00079E+12,1,0,0,0,0,0,26074,7939,23,47781215360,1.03913E+11
22346,S300Z535,4.00079E+12,1,8,7,0,8,8,28037,49910,27,49756552712,1.11195E+11
13008,Z304JMYN,4.00079E+12,1,0,0,0,0,0,26047,7935,24,47765925440,1.03823E+11
14165,Z3015BLH,4.00079E+12,0,0,0,6,0,0,40171,126893,19,27480763071,4.22779E+11
22457,S300Z535,4.00079E+12,1,8,7,0,8,8,28014,49902,27,49751780312,1.11065E+11
3996,S300Z8YH,4.00079E+12,0,0,12,0,0,0,28419,36047,21,53235084904,1.05748E+11
13008,Z304JMYN,4.00079E+12,1,0,0,0,0,0,26022,7935,23,47735860136,1.03737E+11
8448,Z303YL4P,4.00079E+12,0,0,0,0,0,0,26762,103171,19,22060610149,1.75738E+11
22458,S300Z535,4.00079E+12,1,8,7,0,8,8,27990,49902,27,49748838376,1.10936E+11
9403,Z305AECV,4.00079E+12,0,0,1,0,0,0,22902,4037,25,41167952472,1.23777E+11
13050,Z304JMYN,4.00079E+12,1,0,0,0,0,0,25998,7935,23,47717437448,1.03618E+11
23667,Z3042YAA,4.00079E+12,0,0,0,0,0,0,25559,8786,21,46477419256,1.09271E+11
22532,S300Z535,4.00079E+12,1,8,7,0,8,8,27966,49902,27,49744662416,1.10754E+11
20875,Z305DJ1L,4.00079E+12,0,0,0,0,0,0,23085,7875,21,40602417504,1.07182E+11
13049,Z304JMYN,4.00079E+12,1,0,0,0,0,0,25974,7935,24,47700354552,1.03514E+11
2951,S30114RF,4.00079E+12,0,0,0,0,0,0,30216,39047,17,53387379888,96764462003
22524,S300Z535,4.00079E+12,1,8,7,0,8,8,27942,49902,27,49739843936,1.1054E+11
23309,Z304HTHH,4.00079E+12,0,0,0,0,0,0,25352,15699,22,45847009272,94930043490
13051,Z304JMYN,4.00079E+12,1,0,0,0,0,0,25951,7935,24,47684743384,1.03388E+11
15901,S300X3AP,4.00079E+12,0,0,0,0,0,0,33368,57877,23,23478507734,1.57504E+11
22525,S300Z535,4.00079E+12,1,8,7,0,8,8,27918,49902,27,49733264608,1.10347E+11
19341,Z302T6WQ,4.00079E+12,0,0,0,0,0,0,27168,20489,22,49543064520,97391220417
13052,Z304JMYN,4.00079E+12,1,0,0,0,0,0,25927,7935,24,47647870432,1.0332E+11
2623,Z3014PVL,4.00079E+12,0,0,0,0,0,0,39990,135208,27,28666618150,2.71312E+11
22527,S300Z535,4.00079E+12,1,8,7,0,8,8,27894,49902,27,49725745264,1.10151E+11
8311,S30115B8,4.00079E+12,0,0,0,0,0,0,30218,32626,21,54090775008,1.07538E+11
13052,Z304JMYN,4.00079E+12,1,0,0,0,0,0,25902,7935,24,47628352168,1.032E+11
1370,Z304HTNL,4.00079E+12,0,0,0,0,0,0,25060,10239,22,45543992816,1.05055E+11
22528,S300Z535,4.00079E+12,1,8,7,0,8,8,27870,49902,27,49722634896,1.09997E+11
7236,Z3015XMH,4.00079E+12,0,0,0,0,0,0,39988,34551,26,26782792358,1.85795E+11
13052,Z304JMYN,4.00079E+12,1,0,0,0,0,0,25878,7935,23,47610670112,1.03079E+11
14240,Z304LAML,4.00079E+12,0,0,0,0,0,0,25401,14066,20,46327678960,97448353281
22529,S300Z535,4.00079E+12,1,8,7,0,8,8,27846,49898,27,49715910568,1.09818E+11
23031,Z3059HYV,4.00079E+12,0,0,0,0,0,0,23718,10120,20,43152128416,96629526008
13053,Z304JMYN,4.00079E+12,1,0,0,0,0,0,25854,7935,24,47590392968,1.03004E+11
16564,Z305GVRP,4.00079E+12,0,0,0,0,0,0,22891,3963,23,41197058880,1.16769E+11
22529,S300Z535,4.00079E+12,1,8,7,0,8,8,27822,49898,28,49708781184,1.09647E+11
4753,Z304W9RB,4.00079E+12,0,0,0,0,0,0,23088,8622,28,41108551472,1.16538E+11
20074,Z3025PGG,4.00079E+12,0,0,0,0,0,0,34654,57264,19,24201710037,2.09363E+11
7599,Z3025RWL,4.00079E+12,0,0,1,0,0,0,33284,100232,22,23655872290,2.25613E+11
3813,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26451,10498,30,49155729080,99822503468
15146,S301DL0V,4.00079E+12,1,0,0,0,40,40,25531,8646,25,46578826824,1.00367E+11
3813,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26426,10498,30,49133289584,99730751074
2329,Z3029F07,4.00079E+12,0,0,0,1,0,0,32450,53904,25,25281796753,2.32762E+11
15146,S301DL0V,4.00079E+12,1,0,0,0,40,40,25507,8646,25,46566380256,1.00221E+11
5277,Z300ZJZY,4.00079E+12,0,0,0,0,0,0,34418,23120,22,25387432841,1.82449E+11
3829,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26402,10498,30,49111492168,99584487100
2481,Z3058VKX,4.00079E+12,0,0,0,0,0,0,22876,4047,27,41210677304,1.10151E+11
15198,S301DL0V,4.00079E+12,1,0,0,0,40,40,25483,8646,25,46531474304,1.00022E+11
10024,Z302SZH7,4.00079E+12,0,0,0,0,0,0,27149,21309,24,49048209632,1.27022E+11
3834,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26378,10498,30,49096839336,99421545878
19930,Z300Z1RX,4.00079E+12,0,0,0,0,0,0,34418,23124,21,25417227699,1.82446E+11
15202,S301DL0V,4.00079E+12,1,0,0,0,40,40,25459,8646,24,46509757032,99840767311
10905,Z3029GTM,4.00079E+12,0,0,0,0,0,0,32265,180272,30,23822494850,1.6417E+11
3834,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26354,10498,30,49083652864,99246046627
9531,Z30259GE,4.00079E+12,0,0,0,0,0,0,34634,40684,23,25163294642,1.78184E+11
15204,S301DL0V,4.00079E+12,1,0,0,0,40,40,25435,8646,25,46495067296,99701330725
3904,Z3025LRQ,4.00079E+12,0,0,0,0,0,0,34632,46204,31,23527371934,1.8679E+11
3834,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26331,10498,30,49063944160,99075725688
23111,Z30456K6,4.00079E+12,0,0,0,0,0,0,25324,11937,24,44988265472,1.00699E+11
15205,S301DL0V,4.00079E+12,1,0,0,0,40,40,25411,8646,25,46480509032,99537709819
23209,S301C94G,4.00079E+12,0,0,0,0,0,0,16874,1223,34,22471110296,1.15633E+11
3834,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26307,10498,30,49046665440,98911170502
19645,Z304K4G7,4.00079E+12,0,0,0,0,0,0,26042,7426,23,48734445936,93217096838
15205,S301DL0V,4.00079E+12,1,0,0,0,40,40,25387,8646,24,46463120512,99392565677
7689,Z305KWG1,4.00079E+12,0,0,0,0,0,0,22227,3979,23,37563450736,1.09779E+11
3834,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26283,10498,31,49018955560,98747687052
21459,S300XAAX,4.00079E+12,0,8,17,0,0,0,27129,20563,29,49931952928,92078089028
15205,S301DL0V,4.00079E+12,1,0,0,0,40,40,25363,8646,24,46444171336,99277676808
17898,S301NKSQ,4.00079E+12,0,0,0,0,0,0,26042,7676,21,46053138808,1.07718E+11
3835,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26256,10498,33,48996801944,98522238038
14892,Z3025L0M,4.00079E+12,0,0,0,1,0,0,33910,572506,30,24277200088,2.15415E+11
15206,S301DL0V,4.00079E+12,1,0,0,0,40,40,25339,8646,24,46429511872,99110023870
23524,S301GRYT,4.00079E+12,0,0,0,0,0,0,26430,13067,32,49055795632,99293996759
3836,Z302T6Y1,4.00079E+12,1,0,0,0,0,0,26234,10498,31,48978755136,98173323207
10436,Z304LA1G,4.00079E+12,0,0,0,0,0,0,25060,5502,19,44378583464,1.09153E+11
15208,S301DL0V,4.00079E+12,1,0,0,0,40,40,25315,8646,24,46409470184,98937123716
9795,Z302SW6T,4.00079E+12,0,0,0,0,0,0,26907,13335,24,48920183048,1.00895E+11
18906,Z305KC7V,4.00079E+12,0,0,0,0,0,0,22170,4345,25,39189037664,1.00606E+11
